Project_ID,Project_Type,Team_Size,Project_Budget_USD,Estimated_Timeline_Months,Complexity_Score,Stakeholder_Count,Methodology_Used,Team_Experience_Level,Past_Similar_Projects,External_Dependencies_Count,Change_Request_Frequency,Project_Phase,Requirement_Stability,Team_Turnover_Rate,Vendor_Reliability_Score,Historical_Risk_Incidents,Communication_Frequency,Regulatory_Compliance_Level,Technology_Familiarity,Geographical_Distribution,Stakeholder_Engagement_Level,Schedule_Pressure,Budget_Utilization_Rate,Executive_Sponsorship,Funding_Source,Market_Volatility,Integration_Complexity,Resource_Availability,Priority_Level,Organizational_Change_Frequency,Cross_Functional_Dependencies,Previous_Delivery_Success_Rate,Technical_Debt_Level,Project_Manager_Experience,Org_Process_Maturity,Data_Security_Requirements,Key_Stakeholder_Availability,Tech_Environment_Stability,Contract_Type,Resource_Contention_Level,Industry_Volatility,Client_Experience_Level,Change_Control_Maturity,Risk_Management_Maturity,Team_Colocation,Documentation_Quality,Project_Start_Month,Current_Phase_Duration_Months,Seasonal_Risk_Factor,Risk_Level
PROJ_1596,Marketing,5,516429.92,12,3.99,8,Kanban,Mixed,1,2,0.6,Execution,Stable,0.47,0.79,1,4.47,Critical,New,4,High,0.0,0.96,Moderate,Internal,0.27,7.15,0.33,Low,0.39,7,0.68,0.0,Mid-level PM,Managed,Low,Excellent,N/A,Fixed-Price,High,Moderate,First-time,Basic,Formal,Hybrid,Good,1,1,1.0,High
PROJ_1597,IT,12,795356.08,17,8.66,8,Agile,Mixed,0,3,1.08,Closure,Moderate,0.33,0.74,1,6.77,Medium,Familiar,4,Poor,0.21,0.79,Weak,External,0.67,1.41,0.7,Medium,0.48,3,0.83,0.11,Mid-level PM,Managed,Medium,Good,Mixed,Fixed-Price,High,Moderate,First-time,Formal,Formal,Hybrid,Poor,12,1,1.1,High
PROJ_1598,Manufacturing,19,766444.35,16,5.49,10,Waterfall,Mixed,1,3,1.93,Monitoring,Moderate,0.38,0.88,3,1.95,Critical,New,2,Poor,0.0,0.95,Moderate,External,0.55,1.23,0.3,High,2.04,4,0.53,0.0,Senior PM,Ad-hoc,Medium,Limited,N/A,Fixed-Price,High,Moderate,Regular,Basic,Basic,Fully Remote,Good,2,5,1.0,Critical
PROJ_1599,R&D,23,2344013.76,23,8.45,22,Agile,Senior,3,6,1.7,Monitoring,Moderate,0.2,0.75,3,1.81,Medium,New,3,High,0.0,0.66,Moderate,Mixed,0.64,6.42,0.77,Low,1.29,1,0.81,0.0,Mid-level PM,Defined,Low,Moderate,N/A,Time & Materials,Medium,High,Strategic,Basic,Formal,Partially Colocated,Poor,9,4,1.0,Medium
PROJ_1600,IT,12,731788.25,18,8.41,8,Scrum,Mixed,3,5,0.4,Initiation,Stable,0.27,0.92,2,5.83,Low,New,3,Medium,0.14,0.71,Weak,External,0.4,9.07,0.95,Low,0.95,3,0.96,0.97,Mid-level PM,Defined,High,Limited,Mixed,Fixed-Price,Medium,High,First-time,Formal,Basic,Partially Colocated,Basic,3,1,1.0,High
PROJ_1601,Construction,34,2449236.96,26,6.0,18,Hybrid,Mixed,2,3,0.84,Closure,Moderate,0.45,0.92,1,1.87,Low,New,3,Excellent,0.0,1.29,Strong,External,0.59,2.83,0.74,High,3.03,6,0.84,0.0,Mid-level PM,Managed,Low,Good,N/A,Fixed-Price,High,Moderate,Strategic,Basic,Formal,Fully Remote,Basic,2,5,1.0,Medium
PROJ_1602,Marketing,7,460223.07,8,5.25,4,Scrum,Expert,3,1,1.6,Planning,Volatile,0.4,0.85,1,2.92,Medium,Familiar,4,High,0.39,1.11,Strong,Internal,0.04,9.69,0.54,High,2.59,5,0.86,0.0,Certified PM,Managed,Medium,Excellent,N/A,Hybrid,Low,Moderate,First-time,None,Advanced,Hybrid,Excellent,6,3,1.0,Low
PROJ_1603,Construction,18,921951.92,17,5.54,11,Waterfall,Senior,2,2,0.97,Initiation,Stable,0.28,0.72,0,1.5,High,Expert,2,Poor,0.0,1.2,Moderate,Government,0.75,2.35,0.7,Critical,2.63,6,0.71,0.0,Junior PM,Managed,High,Good,N/A,Fixed-Price,Low,Stable,First-time,None,Formal,Fully Remote,Good,5,1,1.0,Critical
PROJ_1604,IT,13,1413472.75,26,9.44,12,Kanban,Senior,4,4,1.41,Closure,Stable,0.42,0.68,1,4.64,Critical,Expert,3,Medium,0.0,1.18,Strong,External,0.95,3.41,0.57,Critical,0.42,7,0.84,0.57,Senior PM,Defined,High,Poor,Legacy/Unstable,Fixed-Price,Low,Extreme,Regular,Basic,Formal,Fully Colocated,Basic,12,1,1.1,High
PROJ_1605,R&D,22,2045649.87,23,9.36,18,Agile,Mixed,1,5,2.03,Execution,Moderate,0.48,0.87,2,1.7,High,New,1,Low,0.02,0.8,Moderate,Mixed,0.01,9.03,0.48,Critical,0.32,1,0.95,0.0,Mid-level PM,Optimizing,Low,Moderate,N/A,Fixed-Price,Medium,Moderate,Regular,Basic,Advanced,Fully Remote,Basic,10,7,1.0,Critical
PROJ_1606,Healthcare,7,463397.85,8,2.59,9,Scrum,Senior,1,3,0.32,Execution,Stable,0.33,0.96,4,4.45,Low,Expert,3,Excellent,0.0,1.14,Moderate,Internal,0.47,3.69,0.52,Low,0.2,0,0.9,0.0,Mid-level PM,Managed,High,Excellent,N/A,Fixed-Price,High,Moderate,Strategic,Formal,Basic,Partially Colocated,Excellent,1,1,1.0,Low
PROJ_1607,Marketing,6,470856.56,11,4.37,9,Kanban,Junior,0,2,1.63,Planning,Stable,0.28,0.41,2,3.37,Medium,Familiar,3,Low,0.0,1.21,Strong,Mixed,0.28,4.99,0.85,Medium,0.58,5,0.9,0.0,Junior PM,Managed,Medium,Poor,N/A,Cost-Plus,High,High,First-time,Basic,None,Fully Colocated,Basic,12,1,1.1,High
PROJ_1608,Healthcare,10,547489.18,14,6.34,10,Hybrid,Junior,2,3,1.1,Planning,Stable,0.41,0.97,0,3.5,Critical,New,5,High,0.12,0.82,Moderate,Government,0.23,6.81,0.9,High,1.3,0,0.83,0.0,Junior PM,Defined,High,Excellent,N/A,Fixed-Price,Medium,Moderate,First-time,Basic,Formal,Fully Remote,Basic,1,6,1.0,High
PROJ_1609,Construction,22,1084151.38,17,5.17,9,Waterfall,Senior,2,4,2.02,Closure,Moderate,0.19,0.63,1,1.09,High,New,1,Medium,0.0,1.05,Strong,External,0.08,3.33,0.77,Medium,0.8,6,0.82,0.0,Mid-level PM,Defined,Low,Good,N/A,Fixed-Price,Medium,Stable,Occasional,Formal,Basic,Fully Colocated,Poor,5,4,1.0,Low
PROJ_1610,Healthcare,14,922161.26,15,4.2,11,Hybrid,Senior,2,1,1.56,Closure,Moderate,0.23,0.42,2,3.28,Low,Expert,1,Medium,0.0,1.03,Moderate,External,0.45,5.31,0.4,High,0.27,0,0.86,0.0,Mid-level PM,Managed,Medium,Good,N/A,Fixed-Price,Low,Moderate,Regular,None,Basic,Fully Remote,Basic,9,4,1.0,Low
PROJ_1611,Marketing,9,364118.0,7,3.52,7,Waterfall,Senior,5,2,0.4,Closure,Volatile,0.14,0.87,0,4.64,Low,Expert,1,Poor,0.2,1.23,Weak,Internal,0.9,2.06,1.0,Critical,1.58,4,0.88,0.0,Junior PM,Ad-hoc,Medium,Poor,N/A,Hybrid,Medium,Stable,Occasional,None,None,Fully Remote,Basic,1,1,1.0,High
PROJ_1612,Healthcare,2,576348.06,6,3.06,8,Agile,Junior,2,1,0.69,Planning,Volatile,0.54,0.85,1,1.26,Low,Familiar,3,Poor,0.22,0.9,Strong,Government,0.87,8.78,0.92,Low,0.46,0,0.79,0.0,Mid-level PM,Defined,Low,Limited,N/A,Time & Materials,Low,Stable,Strategic,None,Basic,Fully Remote,Basic,12,2,1.0,Medium
PROJ_1613,IT,2,415931.41,6,3.2,9,Scrum,Mixed,1,2,1.31,Initiation,Volatile,0.27,0.76,0,2.21,Medium,Expert,2,Medium,0.25,0.88,Moderate,Government,0.42,6.78,0.41,High,1.14,5,0.93,0.56,Senior PM,Managed,High,Poor,Mixed,Cost-Plus,Medium,Stable,Regular,Advanced,Formal,Partially Colocated,Poor,5,1,1.0,Medium
PROJ_1614,R&D,20,1736115.52,27,10.0,15,Agile,Senior,4,4,0.79,Initiation,Moderate,0.05,0.68,1,2.39,Low,New,5,High,0.0,1.21,Moderate,External,0.04,6.04,0.88,Critical,2.13,7,0.96,0.0,Senior PM,Managed,Low,Excellent,N/A,Cost-Plus,High,High,Occasional,Formal,None,Partially Colocated,Good,7,4,1.0,High
PROJ_1615,Marketing,11,472270.61,14,5.55,5,Hybrid,Senior,4,2,0.83,Planning,Moderate,0.19,0.72,1,6.05,Critical,New,2,Poor,0.0,1.11,Moderate,Internal,0.24,6.49,0.99,Medium,0.44,3,0.51,0.0,Junior PM,Managed,Strict,Limited,N/A,Time & Materials,Medium,Extreme,First-time,Basic,Formal,Fully Remote,Poor,10,1,1.1,Critical
PROJ_1616,IT,6,629787.06,10,4.7,11,Agile,Senior,3,4,2.63,Planning,Moderate,0.02,0.83,2,1.72,Critical,Expert,2,High,0.15,0.85,Moderate,Mixed,0.91,7.99,0.41,Medium,1.04,4,0.9,0.25,Junior PM,Defined,High,Good,Mixed,Hybrid,Medium,Moderate,First-time,Basic,Basic,Fully Remote,Basic,5,3,1.0,High
PROJ_1617,Manufacturing,21,805563.82,18,6.31,10,Waterfall,Senior,2,4,0.56,Monitoring,Volatile,0.08,0.88,0,2.07,Critical,New,5,High,0.0,1.1,Weak,Internal,0.18,3.23,0.6,Low,1.07,7,0.76,0.0,Senior PM,Ad-hoc,Medium,Good,N/A,Time & Materials,High,Moderate,Regular,Basic,None,Partially Colocated,Basic,11,1,1.0,Critical
PROJ_1618,Marketing,20,1464545.63,22,8.26,14,Scrum,Senior,3,5,3.65,Execution,Moderate,0.19,0.91,1,4.89,High,Familiar,2,Excellent,0.0,1.1,Strong,External,0.92,6.93,0.57,Medium,0.8,5,0.41,0.0,Junior PM,Ad-hoc,Medium,Excellent,N/A,Fixed-Price,Medium,High,Strategic,None,None,Hybrid,Basic,5,6,1.0,Critical
PROJ_1619,Construction,29,1559699.28,25,6.31,16,Waterfall,Senior,1,4,0.43,Execution,Volatile,0.48,0.75,0,4.14,Medium,Expert,3,Excellent,0.0,1.11,Weak,Mixed,0.62,1.67,0.35,High,0.35,7,0.98,0.0,Senior PM,Ad-hoc,High,Excellent,N/A,Fixed-Price,Medium,High,First-time,None,None,Partially Colocated,Basic,9,2,1.0,High
PROJ_1620,R&D,27,2061639.96,29,10.0,15,Agile,Mixed,1,5,3.15,Closure,Moderate,0.34,0.96,1,2.49,High,Familiar,5,Excellent,0.0,1.3,Strong,External,0.92,1.56,0.83,High,0.45,3,0.68,0.0,Junior PM,Managed,Low,Limited,N/A,Time & Materials,Medium,Extreme,Occasional,Advanced,Basic,Fully Colocated,Good,11,3,1.0,Medium
PROJ_1621,R&D,28,2435442.45,28,9.65,17,Agile,Senior,3,4,1.69,Planning,Moderate,0.39,0.75,0,2.53,Low,New,3,Medium,0.0,1.01,Weak,External,0.42,2.75,0.87,High,0.35,4,0.68,0.0,Senior PM,Defined,Strict,Good,N/A,Fixed-Price,High,High,Regular,Basic,Basic,Hybrid,Good,12,2,1.0,Critical
PROJ_1622,Manufacturing,6,314089.08,5,2.1,3,Hybrid,Mixed,0,3,0.99,Planning,Moderate,0.41,0.59,1,2.94,Medium,New,5,High,0.05,1.19,Weak,External,0.05,9.09,0.88,High,3.03,0,0.78,0.0,Junior PM,Defined,Medium,Good,N/A,Cost-Plus,Medium,Stable,Occasional,None,Advanced,Partially Colocated,Good,12,1,1.0,High
PROJ_1623,Construction,27,1638033.05,22,5.85,17,Hybrid,Mixed,1,2,1.87,Execution,Moderate,0.46,0.33,3,4.11,Medium,New,5,Excellent,0.0,1.09,Moderate,Internal,0.34,4.95,0.66,Medium,1.49,0,0.86,0.0,Certified PM,Optimizing,High,Excellent,N/A,Fixed-Price,High,Stable,Occasional,Basic,Advanced,Fully Remote,Good,10,10,1.0,Low
PROJ_1624,Manufacturing,5,871830.28,10,3.43,7,Agile,Senior,3,2,0.47,Initiation,Moderate,0.33,0.67,1,1.21,Medium,New,3,High,0.0,0.99,Strong,External,0.92,6.73,0.66,Critical,1.24,4,0.8,0.0,Mid-level PM,Defined,High,Excellent,N/A,Fixed-Price,Low,High,Regular,None,Formal,Hybrid,Basic,3,4,1.0,Medium
PROJ_1625,IT,8,753458.31,12,5.33,7,Kanban,Mixed,1,2,0.36,Execution,Volatile,0.47,0.84,1,2.66,High,Familiar,5,Excellent,0.1,0.91,Strong,External,0.59,3.77,0.43,Low,0.3,0,0.7,0.79,Senior PM,Optimizing,High,Good,Modern/Stable,Fixed-Price,Medium,High,Occasional,Basic,Formal,Fully Colocated,Good,10,4,1.1,Medium
PROJ_1626,Manufacturing,11,904856.54,13,4.18,10,Hybrid,Mixed,0,2,0.8,Closure,Stable,0.48,0.57,3,1.33,Critical,Familiar,5,Poor,0.0,0.67,Strong,Internal,0.65,6.48,0.94,Medium,2.5,4,0.26,0.0,Junior PM,Ad-hoc,High,Limited,N/A,Cost-Plus,High,High,Regular,None,None,Partially Colocated,Good,6,1,1.0,High
PROJ_1627,R&D,17,1772641.24,22,9.24,17,Agile,Mixed,0,4,0.34,Monitoring,Moderate,0.69,0.68,1,3.73,Low,Expert,5,Low,0.05,0.72,Moderate,External,0.14,7.16,0.41,Critical,2.3,5,0.82,0.0,Senior PM,Managed,Medium,Limited,N/A,Time & Materials,Low,High,Occasional,Basic,Advanced,Fully Remote,Good,11,8,1.0,Medium
PROJ_1628,IT,6,674242.72,12,5.6,6,Agile,Mixed,1,2,0.37,Execution,Moderate,0.39,0.77,3,12.04,Low,New,1,Excellent,0.14,1.02,Moderate,External,0.56,1.36,0.96,High,0.96,0,0.85,0.39,Junior PM,Optimizing,Low,Moderate,Mixed,Time & Materials,Low,Extreme,Regular,Advanced,Advanced,Partially Colocated,Basic,12,4,1.1,Low
PROJ_1629,IT,2,315368.34,6,2.71,3,Agile,Junior,0,1,0.46,Initiation,Moderate,0.38,0.83,6,7.64,Low,Familiar,1,High,0.11,0.85,Moderate,Mixed,0.98,5.4,0.39,Critical,4.86,0,0.77,0.79,Mid-level PM,Managed,Medium,Poor,Mixed,Cost-Plus,High,Stable,Occasional,Formal,Formal,Hybrid,Basic,6,2,1.0,High
PROJ_1630,R&D,22,1739410.24,27,9.94,14,Scrum,Expert,1,6,0.28,Closure,Volatile,0.12,0.82,2,3.77,Medium,Familiar,2,Low,0.0,1.29,Strong,External,0.06,7.55,0.82,Critical,0.36,1,0.84,0.0,Senior PM,Managed,High,Good,N/A,Fixed-Price,Medium,Moderate,Regular,Formal,None,Hybrid,Poor,12,7,1.0,Medium
PROJ_1631,IT,14,848797.08,25,9.74,12,Kanban,Junior,1,4,0.12,Execution,Moderate,0.19,0.52,1,1.21,Critical,Familiar,5,High,0.0,1.3,Moderate,External,0.9,5.39,0.4,Critical,1.44,6,0.35,0.95,Junior PM,Managed,High,Good,Modern/Stable,Cost-Plus,Low,High,First-time,Basic,Basic,Hybrid,Poor,5,1,1.0,Critical
PROJ_1632,Marketing,3,396587.02,7,2.88,9,Kanban,Senior,5,0,1.71,Closure,Stable,0.38,0.89,0,2.73,Low,Expert,1,Poor,0.03,1.23,Moderate,Internal,0.62,7.56,0.32,Medium,1.98,3,0.72,0.0,Senior PM,Defined,High,Poor,N/A,Time & Materials,Medium,Stable,First-time,Formal,None,Fully Remote,Good,6,1,1.0,High
PROJ_1633,IT,15,1184580.43,23,8.98,11,Kanban,Junior,4,3,1.27,Closure,Stable,0.48,0.79,0,4.67,Medium,Expert,4,Medium,0.0,0.92,Moderate,External,0.18,3.29,0.49,Critical,3.4,6,0.74,0.76,Mid-level PM,Defined,Medium,Good,Mixed,Fixed-Price,Medium,Moderate,Occasional,Formal,Formal,Hybrid,Poor,4,1,1.0,High
PROJ_1634,Healthcare,13,965016.08,18,8.83,11,Agile,Mixed,3,3,1.41,Initiation,Stable,0.42,0.73,0,1.28,High,New,5,Excellent,0.18,1.23,Moderate,External,0.65,8.36,0.69,Low,0.24,2,0.75,0.0,Senior PM,Defined,Strict,Good,N/A,Fixed-Price,Low,Extreme,Occasional,None,Basic,Hybrid,Basic,4,8,1.0,High
PROJ_1635,Construction,29,1544336.03,23,6.03,17,Waterfall,Mixed,1,4,1.5,Execution,Volatile,0.46,0.68,4,4.69,Critical,Familiar,2,Medium,0.0,0.77,Moderate,Mixed,0.6,2.75,0.38,High,1.0,3,0.84,0.0,Certified PM,Ad-hoc,Medium,Moderate,N/A,Fixed-Price,Low,Extreme,Regular,Basic,None,Fully Colocated,Good,8,3,1.0,High
PROJ_1636,Construction,17,625711.56,14,3.9,8,Waterfall,Junior,0,1,3.34,Initiation,Moderate,0.61,0.68,1,7.36,Critical,Expert,4,High,0.0,1.15,Moderate,Government,0.11,9.2,0.78,High,6.79,4,0.8,0.0,Junior PM,Defined,Medium,Excellent,N/A,Time & Materials,High,Stable,First-time,Advanced,Basic,Hybrid,Good,5,2,1.0,Medium
PROJ_1637,IT,7,804939.16,14,7.44,11,Scrum,Expert,3,4,0.84,Closure,Moderate,0.06,0.41,3,4.45,Medium,Familiar,5,Poor,0.25,1.05,Strong,Internal,0.04,8.69,0.5,Low,0.6,5,0.65,0.77,Certified PM,Managed,High,Poor,Legacy/Unstable,Time & Materials,Low,High,First-time,Formal,Basic,Hybrid,Good,7,4,1.0,Medium
PROJ_1638,IT,10,964942.35,24,10.0,8,Kanban,Senior,2,4,0.31,Closure,Volatile,0.01,0.71,1,1.72,Low,New,1,High,0.04,0.66,Weak,External,0.18,5.74,0.68,Critical,0.8,7,0.72,0.86,Senior PM,Managed,High,Excellent,Modern/Stable,Fixed-Price,High,High,Occasional,None,Advanced,Hybrid,Basic,5,8,1.0,Medium
PROJ_1639,Construction,29,1626722.32,26,6.97,14,Waterfall,Mixed,1,3,2.37,Closure,Moderate,0.27,0.85,2,4.93,Medium,Expert,4,Poor,0.0,0.62,Moderate,External,0.33,1.19,0.36,Medium,1.74,6,0.72,0.0,Senior PM,Defined,Low,Good,N/A,Fixed-Price,Medium,Moderate,Occasional,Formal,Basic,Fully Remote,Poor,3,1,1.0,Medium
PROJ_1640,Manufacturing,2,399137.71,6,2.03,5,Scrum,Senior,10,1,2.46,Monitoring,Moderate,0.12,0.21,2,2.34,Medium,Expert,3,Excellent,0.0,1.15,Weak,Mixed,0.36,2.51,0.84,Low,1.05,4,0.83,0.0,Certified PM,Defined,High,Moderate,N/A,Hybrid,Low,Stable,First-time,Basic,Basic,Partially Colocated,Good,3,1,1.0,Low
PROJ_1641,IT,13,1072959.77,12,5.57,9,Scrum,Mixed,3,1,3.94,Execution,Moderate,0.16,0.74,2,4.49,Low,Familiar,3,Low,0.14,1.1,Strong,Mixed,0.79,6.2,0.64,Critical,0.38,2,0.78,0.96,Mid-level PM,Managed,Strict,Moderate,Modern/Stable,Fixed-Price,Medium,Moderate,Regular,Formal,Formal,Hybrid,Good,1,3,1.0,Medium
PROJ_1642,IT,14,1147919.48,21,10.0,9,Scrum,Mixed,0,4,1.85,Execution,Moderate,0.58,0.5,1,3.91,Low,Familiar,2,High,0.16,0.66,Weak,Internal,0.51,3.2,0.47,Low,0.31,2,0.95,0.14,Mid-level PM,Defined,Strict,Good,Mixed,Time & Materials,High,Extreme,Regular,Formal,Formal,Fully Remote,Basic,9,5,1.0,Critical
PROJ_1643,IT,12,1068903.89,18,7.64,13,Scrum,Senior,1,3,0.98,Execution,Moderate,0.31,0.67,0,4.25,High,Familiar,2,Excellent,0.06,1.25,Strong,External,0.23,2.12,0.74,Critical,1.97,3,0.62,0.43,Certified PM,Optimizing,Strict,Excellent,Legacy/Unstable,Time & Materials,Medium,High,Strategic,Advanced,Formal,Fully Colocated,Basic,2,3,1.0,Medium
PROJ_1644,Construction,19,1174550.93,22,7.34,8,Hybrid,Senior,6,4,2.23,Closure,Moderate,0.17,0.79,1,3.88,Critical,Expert,1,Excellent,0.0,0.78,Strong,Government,0.54,5.05,0.91,Medium,0.62,3,0.95,0.0,Certified PM,Managed,Medium,Excellent,N/A,Fixed-Price,Medium,Moderate,First-time,Basic,Formal,Fully Remote,Good,1,7,1.0,Low
PROJ_1645,IT,8,472002.45,10,6.09,10,Agile,Senior,1,2,2.16,Execution,Stable,0.22,0.85,1,2.19,High,Familiar,5,Poor,0.34,0.91,Moderate,Internal,0.57,8.61,0.97,High,0.64,5,0.94,0.22,Senior PM,Managed,High,Moderate,Modern/Stable,Hybrid,Medium,High,First-time,Advanced,Basic,Partially Colocated,Basic,5,3,1.0,Medium
PROJ_1646,Marketing,6,861393.47,15,5.21,12,Kanban,Junior,1,4,3.97,Execution,Stable,0.69,0.65,2,6.87,Medium,Familiar,3,Excellent,0.0,1.24,Moderate,External,0.42,7.23,0.62,High,0.94,5,0.95,0.0,Mid-level PM,Managed,Medium,Moderate,N/A,Fixed-Price,Medium,Moderate,Strategic,Basic,Formal,Hybrid,Basic,11,6,1.1,Medium
PROJ_1647,IT,13,1000589.63,15,5.75,7,Agile,Senior,1,3,0.23,Monitoring,Stable,0.22,0.61,3,4.9,Low,Expert,4,High,0.0,0.64,Moderate,External,0.25,9.23,0.31,Low,1.73,3,0.85,0.17,Mid-level PM,Defined,High,Excellent,Modern/Stable,Time & Materials,High,Stable,Strategic,Basic,Basic,Fully Remote,Good,4,3,1.0,Low
PROJ_1648,IT,13,857027.44,21,8.71,6,Kanban,Mixed,1,5,2.97,Monitoring,Volatile,0.53,0.55,0,2.17,High,Expert,4,Poor,0.04,1.14,Weak,Internal,0.33,7.79,0.91,High,3.05,4,0.77,0.46,Junior PM,Optimizing,High,Limited,Legacy/Unstable,Fixed-Price,Low,High,Occasional,Formal,Advanced,Hybrid,Good,7,7,1.0,High
PROJ_1649,IT,16,1415766.58,23,8.54,14,Scrum,Expert,5,3,3.43,Initiation,Moderate,0.16,0.65,1,2.09,Critical,Expert,5,Excellent,0.0,0.77,Weak,External,0.69,1.47,0.45,Critical,0.44,0,0.81,0.4,Mid-level PM,Optimizing,High,Moderate,Mixed,Time & Materials,Low,Moderate,Strategic,Formal,Advanced,Fully Remote,Basic,8,9,1.0,Low
PROJ_1650,Construction,38,2261833.41,32,7.35,21,Waterfall,Junior,2,2,4.82,Initiation,Volatile,0.7,0.38,1,3.84,High,Expert,5,Poor,0.0,1.24,Moderate,Government,0.45,8.79,0.5,Low,2.48,3,0.88,0.0,Mid-level PM,Managed,Medium,Excellent,N/A,Cost-Plus,Medium,High,Strategic,Advanced,Formal,Hybrid,Excellent,4,5,1.0,Medium
PROJ_1651,Construction,29,1944749.22,28,9.57,18,Hybrid,Mixed,1,5,4.65,Monitoring,Moderate,0.31,0.73,1,3.04,Low,Expert,4,High,0.0,0.75,Strong,Government,0.96,4.46,0.83,High,2.69,4,0.67,0.0,Senior PM,Defined,High,Moderate,N/A,Time & Materials,High,Extreme,First-time,Basic,Basic,Partially Colocated,Basic,8,13,1.0,High
PROJ_1652,IT,19,1797099.31,27,9.18,14,Kanban,Expert,2,3,1.76,Monitoring,Stable,0.25,0.56,1,2.76,Critical,Familiar,4,Low,0.0,0.79,Strong,External,0.57,1.3,0.48,Low,0.16,0,0.6,0.11,Senior PM,Optimizing,Low,Moderate,Legacy/Unstable,Hybrid,Low,High,Strategic,Basic,None,Hybrid,Poor,7,9,1.0,Medium
PROJ_1653,IT,14,1107837.07,16,6.47,10,Kanban,Mixed,0,5,0.33,Initiation,Stable,0.7,0.92,1,0.96,Medium,New,1,Poor,0.01,1.11,Moderate,Internal,0.95,1.62,0.71,Critical,1.32,1,0.81,0.56,Junior PM,Managed,High,Good,Mixed,Cost-Plus,Low,Moderate,Regular,Formal,Basic,Fully Remote,Good,3,2,1.0,Critical
PROJ_1654,IT,11,750554.45,11,5.02,6,Agile,Mixed,3,1,1.77,Execution,Stable,0.57,0.81,1,6.61,Low,Familiar,2,Medium,0.12,0.93,Moderate,Government,0.19,8.84,0.5,Medium,2.16,4,0.67,0.25,Mid-level PM,Managed,Medium,Good,Modern/Stable,Fixed-Price,Low,Stable,Occasional,None,Basic,Hybrid,Basic,8,4,1.0,Medium
PROJ_1655,Marketing,12,533170.15,13,4.46,10,Hybrid,Mixed,2,1,0.8,Execution,Moderate,0.62,0.58,2,0.84,Critical,Familiar,3,Medium,0.0,1.07,Weak,Internal,0.73,5.35,0.67,Critical,0.49,7,0.46,0.0,Junior PM,Ad-hoc,Medium,Limited,N/A,Hybrid,Medium,Stable,Occasional,Formal,None,Fully Remote,Basic,2,3,1.0,Critical
PROJ_1656,Manufacturing,5,331488.12,7,1.73,6,Hybrid,Senior,5,2,0.75,Execution,Moderate,0.09,0.76,4,6.77,Medium,Familiar,2,Medium,0.0,0.75,Strong,Government,0.6,8.38,0.45,Critical,1.07,0,0.87,0.0,Senior PM,Managed,Medium,Moderate,N/A,Cost-Plus,Medium,Stable,Occasional,Basic,Basic,Partially Colocated,Basic,8,2,1.0,Low
PROJ_1657,IT,11,749696.84,15,7.43,7,Scrum,Expert,7,3,0.43,Monitoring,Stable,0.23,0.45,5,4.62,High,Familiar,5,Medium,0.19,1.12,Moderate,External,0.12,4.25,0.99,Critical,1.1,1,0.65,0.87,Certified PM,Managed,Strict,Moderate,Legacy/Unstable,Time & Materials,Medium,High,Occasional,Advanced,None,Partially Colocated,Basic,11,4,1.1,High
PROJ_1658,Marketing,16,1157763.38,23,7.99,8,Kanban,Mixed,1,3,0.08,Initiation,Volatile,0.36,0.82,3,2.69,Medium,Familiar,4,High,0.0,0.88,Moderate,External,0.03,7.82,0.57,High,1.22,7,0.77,0.0,Mid-level PM,Optimizing,Low,Moderate,N/A,Fixed-Price,Medium,Extreme,Occasional,None,Formal,Fully Remote,Excellent,11,6,1.1,Critical
PROJ_1659,Construction,38,2875649.23,33,7.45,26,Hybrid,Junior,2,3,0.81,Planning,Moderate,0.1,0.95,0,2.98,High,New,1,Poor,0.0,1.11,Strong,External,0.78,4.05,0.55,Medium,1.47,4,0.78,0.0,Mid-level PM,Optimizing,Medium,Limited,N/A,Fixed-Price,Low,Moderate,Strategic,Basic,Advanced,Partially Colocated,Good,1,1,1.0,Medium
PROJ_1660,Construction,29,1455157.0,29,9.44,14,Waterfall,Senior,4,6,1.1,Monitoring,Stable,0.23,0.51,4,3.31,Low,Expert,1,High,0.0,0.99,Strong,Government,0.64,4.22,0.54,Medium,2.21,6,0.52,0.0,Mid-level PM,Defined,Low,Limited,N/A,Cost-Plus,High,High,First-time,Basic,Basic,Hybrid,Good,3,3,1.0,Medium
PROJ_1661,Manufacturing,6,846746.24,11,5.31,9,Scrum,Mixed,0,2,0.74,Planning,Volatile,0.24,0.73,2,7.16,High,Familiar,3,High,0.17,1.19,Moderate,Internal,0.56,2.24,0.43,Critical,1.2,2,0.51,0.0,Junior PM,Managed,High,Excellent,N/A,Fixed-Price,Low,High,Strategic,Formal,Basic,Partially Colocated,Good,3,2,1.0,Medium
PROJ_1662,IT,13,990518.77,17,7.84,9,Scrum,Senior,4,3,1.58,Planning,Moderate,0.29,0.72,0,7.81,High,Familiar,4,Excellent,0.13,0.96,Moderate,Internal,0.76,7.56,0.95,Critical,0.32,3,0.94,0.21,Senior PM,Defined,Medium,Moderate,Legacy/Unstable,Hybrid,Medium,Moderate,Occasional,Basic,Basic,Hybrid,Basic,11,1,1.1,Medium
